timestamp,session_id,categoria_busqueda,posicion,posicion_global,nombre_completo,url,precio_eur,precio_original,descuento,bodega,region,año,rating,num_reviews,categoria_calidad,tipo_vino,disponibilidad,archivo_origen,nombre_vino,pagina,posicion_pagina
2025-07-16 12:59:07,20250716_125646,Vinos Medios €15-30,2.0,31.0,"Terra RemotaCamino 2022Empordà,EspañaGreat Value4,269 valoraciones18,45 €",https://www.vivino.com/terra-remota-camino/w/1222476?year=2022&price_id=38019580,18.45,,,Terra RemotaCamino,Empordà,2022.0,4.26,9.0,Great Value,Tinto,Disponible,vivino_diversificado_20250716_130100.csv,,,
2025-07-16 12:59:07,20250716_125646,Vinos Medios €15-30,3.0,31.0,"Bodegas AragonesasFagus de Coto de Hayas Garnacha 2022Aragón,EspañaGreat Value4,260 valoraciones19,95 €",https://www.vivino.com/bodegas-aragonesas-fagus-de-coto-de-hayas-garnacha/w/1206543?year=2022&price_id=38167301,19.95,,,Bodegas AragonesasFagus,Aragón,2022.0,4.26,,Great Value,Tinto,Disponible,vivino_diversificado_20250716_130100.csv,,,
2025-07-16 12:59:07,20250716_125646,Vinos Medios €15-30,4.0,31.0,"PuiggrosSentits Negres Vinyes Velles Garnatxa Negra 2017Cataluña,EspañaGreat Value4,231 valoraciones20 €",https://www.vivino.com/puiggros-sentits-negres-vinyes-velles-garnatxa-negra/w/1213863?year=2017&price_id=31602358,20.0,,,PuiggrosSentits Negres,Cataluña,2017.0,4.23,1.0,Great Value,Tinto,Disponible,vivino_diversificado_20250716_130100.csv,,,
2025-07-16 12:59:07,20250716_125646,Vinos Medios €15-30,5.0,31.0,"Las PedrerasLos Arroyuelos 2023Castilla y León,EspañaGreat Value4,237 valoraciones22,50 €",https://www.vivino.com/las-pedreras-los-arroyuelos/w/9787667?year=2023&price_id=38807253,22.5,,,Las PedrerasLos,Castilla y León,2023.0,4.23,7.0,Great Value,Tinto,Disponible,vivino_diversificado_20250716_130100.csv,,,
2025-07-16 12:59:07,20250716_125646,Vinos Medios €15-30,6.0,31.0,"Alto HorizonteAlto de la Cruz Garnacha 2021Madrid,EspañaGreat Value4,2255 valoraciones28,50 €",https://www.vivino.com/alto-horizonte-alto-de-la-cruz-garnacha/w/6910178?year=2021&price_id=36486174,28.5,,,Alto HorizonteAlto,Madrid,2021.0,4.225,5.0,Great Value,Tinto,Disponible,vivino_diversificado_20250716_130100.csv,,,
2025-07-16 12:59:07,20250716_125646,Vinos Medios €15-30,7.0,31.0,"Ahorra16%Pago Los BalancinesBarbas de gata 2019Extremadura,EspañaGood Value4,2335 valoraciones29,50 €35,50 €",https://www.vivino.com/pago-los-balancines-barbas-de-gata/w/8048744?year=2019&price_id=38613422,29.5,,,Ahorra16%Pago Los,España,2019.0,4.233,5.0,Good Value,Tinto,Disponible,vivino_diversificado_20250716_130100.csv,,,
2025-07-16 12:59:07,20250716_125646,Vinos Medios €15-30,8.0,31.0,"Bodegas AragonesasFagus de Coto de Hayas Garnacha 2021Aragón,EspañaGreat Value4,1134 valoraciones19,78 €",https://www.vivino.com/bodegas-aragonesas-fagus-de-coto-de-hayas-garnacha/w/1206543?year=2021&price_id=39402050,19.78,,,Bodegas AragonesasFagus,Aragón,2021.0,4.113,4.0,Great Value,Tinto,Disponible,vivino_diversificado_20250716_130100.csv,,,
2025-07-16 12:59:07,20250716_125646,Vinos Medios €15-30,9.0,31.0,"Bodega SommosAraia Garnacha 2021Calatayud,EspañaGood Value4,161 valoraciones21,95 €",https://www.vivino.com/bodega-sommos-araia-garnacha/w/11772224?year=2021&price_id=36088227,21.95,,,Bodega SommosAraia,Calatayud,2021.0,4.16,1.0,Good Value,Tinto,Disponible,vivino_diversificado_20250716_130100.csv,,,
2025-07-16 12:59:07,20250716_125646,Vinos Medios €15-30,10.0,31.0,"LagraveraCíclic Negre 2019Costers del Segre,EspañaGood Value4,1178 valoraciones23,90 €",https://www.vivino.com/lagravera-ciclic-negre/w/9309559?year=2019&price_id=39307197,23.9,,,LagraveraCíclic Negre,Costers del Segre,2019.0,4.117,8.0,Good Value,Tinto,Disponible,vivino_diversificado_20250716_130100.csv,,,
2025-07-16 12:59:39,20250716_125646,Vinos Premium €30-60,1.0,41.0,"Bodegas FrontonioParcela La Cerqueta Garnacha 2022Valdejalón,EspañaGood Value4,2246 valoraciones54,20 €",https://www.vivino.com/frontonio-parcela-la-cerqueta-garnacha/w/9078244?year=2022&price_id=38820343,54.2,,,Bodegas FrontonioParcela,Valdejalón,2022.0,4.224,6.0,Good Value,Tinto,Disponible,vivino_diversificado_20250716_130100.csv,,,
2025-07-16 12:59:39,20250716_125646,Vinos Premium €30-60,2.0,41.0,"Telmo RodriguezPegaso Arrebatacapas 2018Madrid,EspañaGood Value4,227 valoraciones51,90 €",https://www.vivino.com/telmo-rodriguez-pegaso-arrebatacapas/w/8760918?year=2018&price_id=27708202,51.9,,,Telmo RodriguezPegaso,Madrid,2018.0,4.22,7.0,Good Value,Tinto,Disponible,vivino_diversificado_20250716_130100.csv,,,
2025-07-16 12:59:39,20250716_125646,Vinos Premium €30-60,3.0,41.0,"Bodegas FrontonioParcela La Cerqueta Garnacha 2021Valdejalón,EspañaGood Value4,2246 valoraciones54,20 €",https://www.vivino.com/frontonio-parcela-la-cerqueta-garnacha/w/9078244?year=2021&price_id=37528069,54.2,,,Bodegas FrontonioParcela,Valdejalón,2021.0,4.224,6.0,Good Value,Tinto,Disponible,vivino_diversificado_20250716_130100.csv,,,
2025-07-16 12:59:39,20250716_125646,Vinos Premium €30-60,4.0,41.0,"Las Moradas de San MartínLibro Once. Las Luces 2011Madrid,España4,2139 valoraciones37 €",https://www.vivino.com/las-moradas-de-san-martin-libro-once-las-luces/w/10287905?year=2011&price_id=34212379,37.0,,,Las Moradas,Madrid,2011.0,4.213,9.0,,Tinto,Disponible,vivino_diversificado_20250716_130100.csv,,,
2025-07-16 12:59:39,20250716_125646,Vinos Premium €30-60,5.0,41.0,"Rico NuevoLa Quebrá 2020Castilla y León,EspañaGood Value4,294 valoraciones55 €",https://www.vivino.com/rico-nuevo-la-quebra/w/8782323?year=2020&price_id=33740209,55.0,,,Rico NuevoLa,Castilla y León,2020.0,4.29,4.0,Good Value,Tinto,Disponible,vivino_diversificado_20250716_130100.csv,,,
